City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Narasannapeta,IN,2022-01-29 06:42:08,18.4167,84.05,77.18,35,20,5.59
295,Hay River,CA,2022-01-29 06:42:08,60.8156,-115.7999,-0.42,85,75,4.61
296,Guerrero Negro,MX,2022-01-29 06:42:09,27.9769,-114.0611,62.51,45,0,3.56
297,Dhidhdhoo,MV,2022-01-29 06:42:09,6.8833,73.1,81.3,73,12,20.83
298,Sao Filipe,CV,2022-01-29 06:42:09,14.8961,-24.4956,70.41,70,100,9.51
299,Sakakah,SA,2022-01-29 06:42:10,29.9697,40.2064,45.97,44,0,4.03
300,Mitsamiouli,KM,2022-01-29 06:42:10,-11.3847,43.2844,86.29,66,20,8.05
301,Rio Grande,BR,2022-01-29 06:42:10,-32.035,-52.0986,66.31,64,0,8.86
302,Prado,BR,2022-01-29 06:42:11,-17.3411,-39.2208,74.61,94,28,5.06
303,Alexandria,EG,2022-01-29 06:39:22,31.2156,29.9553,51.76,87,40,0.0
304,Luderitz,NA,2022-01-29 06:42:11,-26.6481,15.1594,71.35,64,0,19.17
305,Riyadh,SA,2022-01-29 06:42:12,24.6877,46.7219,53.65,30,0,4.61
306,Bermeo,ES,2022-01-29 06:42:12,43.4209,-2.7215,43.48,85,6,4.29
307,Vredendal,ZA,2022-01-29 06:42:12,-31.6683,18.5012,80.58,36,0,8.84
308,Provideniya,RU,2022-01-29 06:42:13,64.3833,-173.3,-0.42,97,14,4.09
309,Touros,BR,2022-01-29 06:42:13,-5.1989,-35.4608,70.7,84,100,5.37
310,Pacific Grove,US,2022-01-29 06:42:13,36.6177,-121.9166,55.63,49,0,1.99
311,Hamilton,US,2022-01-29 06:42:14,39.1834,-84.5333,14.63,84,0,1.01
312,Azare,NG,2022-01-29 06:42:14,11.6765,10.1948,59.56,20,13,10.18
313,Tahe,CN,2022-01-29 06:42:14,52.3333,124.7333,11.19,68,100,12.53
314,Shenjiamen,CN,2022-01-29 06:42:15,29.9576,122.298,44.06,73,100,17.52
315,Mehamn,NO,2022-01-29 06:42:15,71.0357,27.8492,22.82,67,100,5.21
316,Were Ilu,ET,2022-01-29 06:42:15,10.6,39.4333,58.98,40,80,5.44
317,Hambantota,LK,2022-01-29 06:42:16,6.1241,81.1185,88.14,70,40,4.61
318,Inirida,CO,2022-01-29 06:42:16,3.8653,-67.9239,69.67,62,15,2.57
319,Panaba,MX,2022-01-29 06:42:17,21.2833,-88.2667,69.84,60,97,17.0
320,Galashki,RU,2022-01-29 06:42:17,43.1136,44.9894,21.72,49,54,2.15
321,Aljezur,PT,2022-01-29 06:42:17,37.3191,-8.8033,49.08,67,9,7.45
322,Bosobolo,CD,2022-01-29 06:42:18,4.1833,19.9,81.73,21,96,7.47
323,Jacareacanga,BR,2022-01-29 06:42:18,-6.2222,-57.7528,71.22,99,100,1.95
324,Bose,IT,2022-01-29 06:42:18,45.4612,8.0137,44.74,54,14,1.79
325,Marsh Harbour,BS,2022-01-29 06:43:19,26.5412,-77.0636,71.89,68,100,26.93
326,Tabuk,PH,2022-01-29 06:43:19,17.4189,121.4443,81.23,79,96,3.04
327,Pombia,IT,2022-01-29 06:43:19,45.653,8.6336,41.31,60,0,4.61
328,Sao Bento,BR,2022-01-29 06:43:20,-6.2833,-37.75,68.5,91,100,3.47
329,Deming,US,2022-01-29 06:43:20,32.2687,-107.7586,40.24,43,0,9.22
330,Gushikawa,JP,2022-01-29 06:43:20,26.3544,127.8686,65.43,94,75,9.22
331,Rosario,AR,2022-01-29 06:38:41,-32.9468,-60.6393,64.81,80,0,1.99
332,Axim,GH,2022-01-29 06:43:21,4.8699,-2.2405,76.57,84,6,2.93
333,Walvis Bay,NA,2022-01-29 06:43:21,-22.9575,14.5053,63.09,88,99,13.8
334,Skibbereen,IE,2022-01-29 06:43:21,51.55,-9.2667,51.6,93,60,21.07
335,La Asuncion,VE,2022-01-29 06:43:22,11.0333,-63.8628,73.13,94,69,4.61
336,Hobyo,SO,2022-01-29 06:43:22,5.3505,48.5268,81.61,56,99,22.79
337,Saint-Pierre,RE,2022-01-29 06:43:23,-21.3393,55.4781,87.44,70,5,11.5
338,Port Blair,IN,2022-01-29 06:43:23,11.6667,92.75,81.75,69,45,12.82
339,Sofiyivka,UA,2022-01-29 06:43:23,48.0493,33.8746,31.91,92,94,14.63
340,Kamaishi,JP,2022-01-29 06:43:24,39.2667,141.8833,32.95,60,46,8.63
341,Matara,LK,2022-01-29 06:43:24,5.9485,80.5353,84.38,65,61,7.27
342,Praya,CV,2022-01-29 06:43:24,14.9215,-23.5087,68.54,68,75,13.8
343,Lamar,US,2022-01-29 06:43:25,33.6668,-95.5836,36.52,69,0,3.44
344,Victoria,HK,2022-01-29 06:40:43,22.2855,114.1577,70.97,81,73,1.99
345,Brae,GB,2022-01-29 06:43:25,60.3964,-1.353,49.91,91,100,32.14
346,Winnemucca,US,2022-01-29 06:43:25,40.973,-117.7357,19.45,79,0,5.75
347,Tutoia,BR,2022-01-29 06:43:26,-2.7619,-42.2744,75.61,80,100,9.01
348,Harper,LR,2022-01-29 06:43:26,4.375,-7.7169,77.16,85,40,3.65
349,Severodvinsk,RU,2022-01-29 06:43:26,64.5635,39.8302,15.91,95,100,6.24
350,Beringovskiy,RU,2022-01-29 06:43:27,63.05,179.3167,-4.72,100,100,2.37
351,Alihe,CN,2022-01-29 06:43:27,50.5667,123.7167,15.46,59,78,11.39
352,Miri,MY,2022-01-29 06:43:27,4.4148,114.0089,86.14,70,40,6.91
353,Youghal,IE,2022-01-29 06:43:28,51.95,-7.8506,51.67,100,100,19.39
354,Dumas,US,2022-01-29 06:43:28,35.8656,-101.9732,35.11,40,0,10.36
355,Micheweni,TZ,2022-01-29 06:43:28,-4.9667,39.8333,82.96,68,100,6.46
356,Bengkulu,ID,2022-01-29 06:43:29,-3.8004,102.2655,84.22,68,100,6.44
357,Bandarbeyla,SO,2022-01-29 06:43:29,9.4942,50.8122,78.42,62,68,19.53
358,Comodoro Rivadavia,AR,2022-01-29 06:43:29,-45.8667,-67.5,57.06,88,20,6.91
359,Ust-Ishim,RU,2022-01-29 06:43:30,57.6935,71.1665,9.75,92,99,3.22
360,Sudova Vyshnya,UA,2022-01-29 06:43:30,49.7889,23.3722,29.55,92,100,12.35
361,Usinsk,RU,2022-01-29 06:43:30,65.9939,57.5281,4.19,92,100,15.39
362,Ixtapa,MX,2022-01-29 06:43:31,20.7,-105.2,67.23,94,0,3.69
363,Clyde River,CA,2022-01-29 06:43:31,70.4692,-68.5914,-7.37,77,100,23.02
364,Carnarvon,AU,2022-01-29 06:43:31,-24.8667,113.6333,86.07,62,0,19.57
365,The Valley,AI,2022-01-29 06:42:13,18.217,-63.0578,76.1,70,5,13.47
366,Cockburn Town,TC,2022-01-29 06:42:20,21.4612,-71.1419,77.22,78,0,7.43
367,Tagusao,PH,2022-01-29 06:43:32,9.1924,117.8141,83.34,71,73,3.74
368,Burgos,ES,2022-01-29 06:43:32,42.3394,-3.7079,27.01,86,6,1.14
369,Saint-Joseph,RE,2022-01-29 06:43:33,-21.3667,55.6167,86.36,74,3,9.1
370,Tsogni,GA,2022-01-29 06:43:33,-2.7942,10.0988,76.96,84,99,1.52
371,Nuevo Progreso,MX,2022-01-29 06:43:33,23.1667,-97.95,56.59,61,100,13.22
372,Bubaque,GW,2022-01-29 06:44:34,11.2833,-15.8333,76.08,58,70,14.0
373,Norfolk,US,2022-01-29 06:43:46,42.1668,-71.2495,32.99,92,100,4.0
374,Ornskoldsvik,SE,2022-01-29 06:44:34,63.2909,18.7153,31.15,86,75,10.36
375,Vallenar,CL,2022-01-29 06:44:34,-28.5708,-70.7581,63.37,78,0,2.1
376,Bom Jesus Da Lapa,BR,2022-01-29 06:44:35,-13.255,-43.4181,68.31,94,100,3.18
377,Raudeberg,NO,2022-01-29 06:44:35,61.9875,5.1352,45.27,96,100,5.01
378,Nakhon Thai,TH,2022-01-29 06:44:35,17.1006,100.8374,98.38,27,9,9.42
379,Son La,VN,2022-01-29 06:44:36,21.3167,103.9,79.07,36,52,4.63
380,Hohhot,CN,2022-01-29 06:44:36,40.8106,111.6522,28.69,37,0,4.47
381,Jalgaon,IN,2022-01-29 06:44:36,21.0167,75.5667,77.74,18,4,6.22
382,Buchanan,LR,2022-01-29 06:44:37,5.8808,-10.0467,76.96,86,21,3.31
383,Pareora,NZ,2022-01-29 06:44:37,-44.4871,171.2132,70.18,73,100,3.2
384,Robertsport,LR,2022-01-29 06:44:37,6.7533,-11.3686,78.03,85,83,6.82
385,Poum,NC,2022-01-29 06:44:38,-20.2333,164.0167,82.27,76,100,13.98
386,Ghansor,IN,2022-01-29 06:44:38,22.65,79.95,63.48,19,0,5.53
387,Bulgan,MN,2022-01-29 06:44:38,48.8125,103.5347,6.67,76,100,2.33
388,Mandera,KE,2022-01-29 06:44:39,3.9366,41.867,84.88,37,12,14.16
389,Oroshaza,HU,2022-01-29 06:44:39,46.5667,20.6667,34.18,77,100,4.97
390,Kutum,SD,2022-01-29 06:44:39,14.2,24.6667,52.48,18,9,11.92
391,Doorn,NL,2022-01-29 06:44:40,52.0334,5.3457,48.88,94,100,7.0
392,Belaya Gora,RU,2022-01-29 06:44:40,68.5333,146.4167,-13.63,98,100,1.66
393,Mastic Beach,US,2022-01-29 06:44:40,40.7668,-72.8521,30.38,94,100,4.0
394,Burnie,AU,2022-01-29 06:44:41,-41.0667,145.9167,73.94,69,25,7.87
395,Uray,RU,2022-01-29 06:44:41,60.1247,64.7758,5.7,91,100,4.5
396,Esna,EG,2022-01-29 06:44:41,25.2934,32.554,44.62,42,0,14.99
397,Pasuruan,ID,2022-01-29 06:44:42,-7.6453,112.9075,89.49,72,100,2.66
398,Baglung,NP,2022-01-29 06:44:42,28.2719,83.5898,60.55,45,3,6.06
399,Morganton,US,2022-01-29 06:40:50,35.7454,-81.6848,34.09,61,100,1.01
400,Nizwa,OM,2022-01-29 06:44:42,22.9333,57.5333,74.84,33,4,4.5
401,Tongliao,CN,2022-01-29 06:44:43,43.6125,122.2653,21.42,80,0,7.09
402,Zyryanka,RU,2022-01-29 06:44:43,65.75,150.85,-8.66,98,100,9.93
403,Kosh-Agach,RU,2022-01-29 06:44:43,50.0,88.6667,-12.26,81,18,1.25
404,Hirara,JP,2022-01-29 06:44:44,24.8,125.2833,68.27,94,75,13.8
405,Tapes,BR,2022-01-29 06:44:44,-30.6733,-51.3958,67.08,71,1,6.96
406,Manaus,BR,2022-01-29 06:44:45,-3.1019,-60.025,75.7,94,0,3.44
407,Buenos Aires,AR,2022-01-29 06:43:48,-34.6132,-58.3772,71.33,85,0,8.05
408,Itapora,BR,2022-01-29 06:44:45,-22.0799,-54.7874,70.02,96,6,3.24
409,Cap Malheureux,MU,2022-01-29 06:44:45,-19.9842,57.6142,86.47,64,1,8.01
410,Hasaki,JP,2022-01-29 06:44:46,35.7333,140.8333,48.6,59,100,8.46
411,Zhoucheng,CN,2022-01-29 06:44:46,35.9122,116.3117,43.59,27,68,3.38
412,Melton,AU,2022-01-29 06:44:46,-37.6833,144.5833,71.28,72,31,13.29
413,Komsomolskiy,UZ,2022-01-29 06:44:47,40.4272,71.7189,39.92,81,40,4.61
414,Samana,DO,2022-01-29 06:44:47,19.2056,-69.3369,69.89,91,24,3.83
415,Broome,US,2022-01-29 06:44:47,42.2506,-75.833,12.36,79,100,1.99
416,Thinadhoo,MV,2022-01-29 06:44:48,0.5333,72.9333,80.91,67,73,6.46
417,Mlimba,TZ,2022-01-29 06:44:48,-8.8,35.8167,73.09,98,100,0.85
418,Nemuro,JP,2022-01-29 06:44:48,43.3236,145.575,27.03,59,48,15.77
419,Kattivakkam,IN,2022-01-29 06:45:49,13.2167,80.3167,83.07,74,56,16.4
420,Oranjemund,NA,2022-01-29 06:45:49,-28.55,16.4333,66.06,81,12,11.07
421,Talcahuano,CL,2022-01-29 06:45:17,-36.7167,-73.1167,57.92,93,7,2.13
422,Taoudenni,ML,2022-01-29 06:45:50,22.6783,-3.9836,67.73,13,100,12.91
423,Lata,PT,2022-01-29 06:45:51,40.1629,-8.3327,41.04,55,0,6.13
424,Kolondieba,ML,2022-01-29 06:45:51,11.0882,-6.8926,69.85,21,26,5.17
425,Bud,US,2022-01-29 06:45:51,39.447,-86.1758,11.46,70,2,6.24
426,Grand Gaube,MU,2022-01-29 06:45:52,-20.0064,57.6608,86.38,64,1,8.01
427,Goderich,CA,2022-01-29 06:45:37,43.7501,-81.7165,-0.09,78,52,5.75
428,Bitkine,TD,2022-01-29 06:45:52,11.9801,18.2138,65.86,17,10,10.45
429,Haines Junction,CA,2022-01-29 06:44:17,60.7522,-137.5108,15.75,67,100,9.22
430,Codrington,AU,2022-01-29 06:45:52,-38.2667,141.9667,66.87,68,32,15.95
431,Jawhar,SO,2022-01-29 06:45:53,2.7809,45.5005,84.38,41,96,21.23
432,Frunze,UA,2022-01-29 06:41:02,48.6686,38.7544,32.94,90,100,15.26
433,Paracuru,BR,2022-01-29 06:45:53,-3.41,-39.0306,73.42,87,100,3.38
434,Picos,BR,2022-01-29 06:45:54,-7.0769,-41.4669,70.36,98,100,2.24
435,Ust-Tsilma,RU,2022-01-29 06:45:54,65.441,52.1498,11.66,93,100,8.12
436,Senanga,ZM,2022-01-29 06:45:54,-16.1167,23.2667,64.87,95,100,7.27
437,Karratha,AU,2022-01-29 06:45:55,-20.7377,116.8463,88.79,55,12,25.05
438,Burdur,TR,2022-01-29 06:45:55,37.7203,30.2908,20.1,79,75,4.61
439,Sandnessjoen,NO,2022-01-29 06:45:56,66.0217,12.6316,39.18,95,100,5.99
440,Tsevie,TG,2022-01-29 06:45:56,6.4261,1.2133,74.28,68,20,3.8
441,Hvide Sande,DK,2022-01-29 06:45:57,56.0045,8.1294,46.98,93,100,29.08
442,Dwarka,IN,2022-01-29 06:45:57,22.2394,68.9678,74.8,37,0,5.99
443,Mutoko,ZW,2022-01-29 06:45:57,-17.397,32.2268,66.16,89,98,4.07
444,Moratuwa,LK,2022-01-29 06:45:58,6.773,79.8816,87.82,63,16,5.64
445,Bodden Town,KY,2022-01-29 06:45:58,19.2833,-81.25,78.01,71,0,11.18
446,Itaituba,BR,2022-01-29 06:45:58,-4.2761,-55.9836,72.59,99,100,1.07
447,Misratah,LY,2022-01-29 06:45:59,32.3754,15.0925,52.57,60,0,17.52
448,Payakumbuh,ID,2022-01-29 06:45:59,-0.2202,100.6308,85.05,60,91,4.16
449,Porto Novo,BJ,2022-01-29 06:45:59,6.4965,2.6036,76.82,74,9,6.38
450,Camana,PE,2022-01-29 06:46:00,-16.6228,-72.7111,68.99,78,100,3.74
451,Alyangula,AU,2022-01-29 06:46:00,-13.8483,136.4192,87.67,74,100,10.36
452,Vila,PT,2022-01-29 06:46:01,42.0304,-8.1588,31.08,61,2,5.12
453,Kidal,ML,2022-01-29 06:46:01,18.4411,1.4078,59.9,16,6,15.75
454,Salamiyah,SY,2022-01-29 06:46:01,35.0113,37.0532,39.02,93,100,1.68
455,Liverpool,GB,2022-01-29 06:41:22,53.4106,-2.9779,53.69,80,75,5.01
456,Fez,MA,2022-01-29 06:46:02,34.0372,-4.9998,44.71,70,0,5.75
457,Emborion,GR,2022-01-29 06:46:02,40.4833,21.55,35.83,78,100,3.78
458,Krasnyy Oktyabr,RU,2022-01-29 06:46:03,56.1167,38.8833,19.22,96,100,3.67
459,Epe,NG,2022-01-29 06:46:03,6.5841,3.9834,72.41,72,26,2.89
460,San Antonio,US,2022-01-29 06:41:25,29.4241,-98.4936,44.49,61,0,3.44
461,San Lazaro,BZ,2022-01-29 06:46:04,18.0387,-88.6622,68.54,95,99,9.42
462,Roanoke Rapids,US,2022-01-29 06:46:05,36.4615,-77.6542,34.34,100,100,8.05
463,Ekhabi,RU,2022-01-29 06:46:05,53.5102,142.9671,-12.95,92,12,9.13
464,Batagay,RU,2022-01-29 06:46:05,67.6333,134.6333,-35.14,100,100,1.83
465,Ostrovnoy,RU,2022-01-29 06:47:06,68.0531,39.5131,15.37,89,100,11.97
466,Des Moines,US,2022-01-29 06:47:06,41.6005,-93.6091,16.61,65,0,1.99
467,Vostok,RU,2022-01-29 06:47:07,46.4856,135.8833,-4.0,95,100,8.28
468,San Quintin,MX,2022-01-29 06:47:07,30.4833,-115.95,58.98,45,0,4.88
469,Ugoofaaru,MV,2022-01-29 06:47:07,5.6667,73.0,82.2,70,51,17.45
470,Xinmin,CN,2022-01-29 06:47:08,41.9908,122.8253,25.05,35,0,6.46
471,Mabaruma,GY,2022-01-29 06:47:08,8.2,-59.7833,67.15,96,28,1.45
472,Zhigansk,RU,2022-01-29 06:47:09,66.7697,123.3711,-7.37,96,98,18.05
473,Larsnes,NO,2022-01-29 06:47:09,62.2028,5.5773,44.01,93,100,17.09
474,Khandyga,RU,2022-01-29 06:47:09,62.6667,135.6,-33.32,98,83,0.31
475,Orangeburg,US,2022-01-29 06:44:58,33.4918,-80.8557,39.22,84,100,14.97
476,Ucluelet,CA,2022-01-29 06:47:10,48.9329,-125.5528,45.09,87,100,1.01
477,Aykhal,RU,2022-01-29 06:47:10,66.0,111.5,-14.94,99,11,6.02
478,Jining,CN,2022-01-29 06:47:10,35.405,116.5814,44.08,27,100,3.15
479,Bolshaya Dzhalga,RU,2022-01-29 06:47:11,45.9695,42.6966,34.5,70,100,6.78
480,Altay,CN,2022-01-29 06:47:11,47.8667,88.1167,12.34,66,3,0.6
481,Watsa,CD,2022-01-29 06:47:12,3.0372,29.5355,77.0,26,6,6.26
482,Posse,BR,2022-01-29 06:47:12,-14.0931,-46.3694,65.26,91,69,2.8
483,Nsoko,SZ,2022-01-29 06:47:13,-27.0333,31.95,73.54,79,98,10.25
484,Thiruvananthapuram,IN,2022-01-29 06:47:13,8.4833,76.9167,89.58,58,20,6.91
485,Chapleau,CA,2022-01-29 06:47:13,47.8405,-83.4034,1.92,96,100,6.4
486,Necochea,AR,2022-01-29 06:46:18,-38.5473,-58.7368,60.04,75,0,11.39
487,Isangel,VU,2022-01-29 06:45:27,-19.55,169.2667,77.11,100,100,5.75
488,Santiago De Cao,PE,2022-01-29 06:47:14,-7.9589,-79.2392,66.33,82,100,5.75
489,Saint-Augustin,CA,2022-01-29 06:47:14,51.226,-58.6502,-5.39,88,71,9.62
490,Kailua,US,2022-01-29 06:47:15,21.4022,-157.7394,75.18,81,75,3.44
491,Aginskoye,RU,2022-01-29 06:47:15,51.1,114.53,7.68,78,11,8.46
492,Minab,IR,2022-01-29 06:47:15,27.1467,57.0801,69.3,57,4,4.88
493,Formosa,AR,2022-01-29 06:47:16,-26.1775,-58.1781,71.58,53,4,8.05
494,Newcastle,AU,2022-01-29 06:47:16,-32.9272,151.7765,81.64,73,72,8.01
495,Lagoa,PT,2022-01-29 06:47:17,39.05,-27.9833,57.63,65,5,7.96
496,Pringsewu,ID,2022-01-29 06:47:17,-5.3582,104.9744,82.72,73,100,3.76
497,Sabha,LY,2022-01-29 06:47:17,27.0377,14.4283,44.51,41,2,5.79
498,Cabedelo,BR,2022-01-29 06:47:18,-6.9811,-34.8339,72.27,83,99,6.96
499,Tavda,RU,2022-01-29 06:47:18,58.0425,65.2726,11.88,90,100,3.33
500,Bourges,FR,2022-01-29 06:47:18,47.25,2.4167,35.92,95,100,4.27
501,Yorosso,ML,2022-01-29 06:47:19,12.3536,-4.7761,70.14,20,1,11.05
502,Lipin Bor,RU,2022-01-29 06:47:19,60.2622,37.9763,15.6,97,100,3.67
503,Baghpat,IN,2022-01-29 06:47:19,28.95,77.2167,62.67,42,0,8.05
504,Mananjary,MG,2022-01-29 06:47:20,-21.2167,48.3333,80.89,57,0,2.84
505,Pajapan,MX,2022-01-29 06:47:20,18.25,-94.7,66.22,91,83,5.48
506,Berndorf,AT,2022-01-29 06:47:21,47.9457,16.1097,39.18,80,97,11.61
507,Zhangzhou,CN,2022-01-29 06:47:21,24.5133,117.6556,64.33,63,82,5.66
508,Dobryanka,RU,2022-01-29 06:47:22,58.4619,56.4165,4.86,88,100,3.67
509,Saldanha,ZA,2022-01-29 06:47:22,-33.0117,17.9442,64.45,62,71,8.28
510,Blackwater,AU,2022-01-29 06:47:22,-23.5833,148.8833,94.48,23,2,10.54
511,Mustasaari,FI,2022-01-29 06:47:23,63.1142,21.6822,30.15,93,75,17.27
512,Panguna,PG,2022-01-29 06:48:23,-6.3164,155.4848,75.74,86,99,1.66
513,Nyaunglebin,MM,2022-01-29 06:48:24,17.95,96.7333,92.01,20,22,5.39
514,Firminopolis,BR,2022-01-29 06:48:24,-16.5819,-50.305,65.43,98,100,4.05
515,Katangli,RU,2022-01-29 06:48:24,51.7102,143.2326,-12.57,97,16,2.01
516,Bilibino,RU,2022-01-29 06:48:25,68.0546,166.4372,-11.24,91,98,3.87
517,Deputatskiy,RU,2022-01-29 06:48:25,69.3,139.9,-17.46,93,100,0.74
518,Cap-Aux-Meules,CA,2022-01-29 06:48:25,47.3821,-61.8597,23.02,93,100,17.27
519,Dolores,AR,2022-01-29 06:48:26,-36.3132,-57.6792,57.61,77,0,6.38
520,Jinji,CN,2022-01-29 06:48:26,23.2281,110.8261,50.09,79,100,5.95
521,Pochutla,MX,2022-01-29 06:48:26,15.7432,-96.4661,73.81,83,23,4.38
522,Ekibastuz,KZ,2022-01-29 06:48:27,51.6667,75.3667,17.35,71,66,8.88
523,Sagua La Grande,CU,2022-01-29 06:48:27,22.8067,-80.0756,67.19,74,100,11.45
524,Belyy Yar,RU,2022-01-29 06:48:28,53.6039,91.3903,-2.31,84,40,2.24
525,Bukama,CD,2022-01-29 06:48:28,-9.2,25.85,74.44,90,91,1.79
526,Estelle,US,2022-01-29 06:48:29,29.8458,-90.1067,48.18,57,0,3.44
527,Elk City,US,2022-01-29 06:46:25,35.412,-99.4043,30.42,51,0,0.0
528,Baruun-Urt,MN,2022-01-29 06:48:29,46.6806,113.2792,5.34,74,0,4.21
529,Pacifica,US,2022-01-29 06:48:21,37.6138,-122.4869,56.71,67,75,1.99
530,Billings,US,2022-01-29 06:48:30,45.7833,-108.5007,40.51,30,40,24.16
531,Vanavara,RU,2022-01-29 06:48:30,60.34,102.2797,2.86,88,100,4.12
532,Oksfjord,NO,2022-01-29 06:48:30,70.2396,22.3479,16.72,93,28,11.63
533,Marzuq,YE,2022-01-29 06:48:31,14.4,46.4667,68.92,23,97,3.29
534,Yantal,RU,2022-01-29 06:48:31,56.8471,105.2542,8.56,88,99,0.78
535,Qujing,CN,2022-01-29 06:48:31,25.4833,103.7833,57.78,34,99,16.06
536,San Vicente,AR,2022-01-29 06:48:32,-26.6167,-54.1333,59.18,98,23,3.38
537,Basoko,CD,2022-01-29 06:48:32,1.2391,23.616,81.63,38,0,4.21
538,Sao Joao Da Barra,BR,2022-01-29 06:48:33,-21.6403,-41.0511,74.8,90,100,13.51
539,Changde,CN,2022-01-29 06:48:33,29.0464,111.6783,36.05,99,100,4.23
540,Tres Arroyos,AR,2022-01-29 06:48:33,-38.3739,-60.2798,62.24,71,0,12.8
541,Doka,SD,2022-01-29 06:48:33,13.5167,35.7667,74.21,41,94,8.86
542,Buraydah,SA,2022-01-29 06:48:34,26.326,43.975,52.25,29,98,13.58
543,Qeshm,IR,2022-01-29 06:45:58,26.9581,56.2719,69.69,56,0,5.21
544,Vicuna,CL,2022-01-29 06:48:34,-30.0319,-70.7081,68.14,71,0,1.39
545,Sokolo,ML,2022-01-29 06:48:35,14.7328,-6.1219,69.13,20,10,11.32
546,Victor Harbor,AU,2022-01-29 06:48:35,-35.5667,138.6167,83.71,79,1,4.0
547,Narsaq,GL,2022-01-29 06:48:35,60.9167,-46.05,25.02,92,100,12.19
548,Wahpeton,US,2022-01-29 06:48:28,46.2652,-96.6059,12.92,79,0,9.22
549,Faya,SA,2022-01-29 06:48:36,18.3851,42.4509,57.72,62,38,10.27
550,Yenagoa,NG,2022-01-29 06:48:36,4.9247,6.2642,77.18,82,7,4.16
551,Zadar,HR,2022-01-29 06:48:36,44.1197,15.2422,39.65,64,20,3.44
552,Novikovo,RU,2022-01-29 06:48:37,51.1537,37.8879,30.24,97,100,8.12
553,Sefophe,BW,2022-01-29 06:48:37,-22.1833,27.9667,72.82,82,90,11.52
554,Itarema,BR,2022-01-29 06:48:37,-2.9248,-39.9167,73.4,83,100,3.6
555,Dongsheng,CN,2022-01-29 06:48:38,39.8161,109.9776,27.37,32,0,10.45
556,Aksarayskiy,RU,2022-01-29 06:48:38,46.7924,48.0119,21.15,84,85,10.51
557,Noumea,NC,2022-01-29 06:48:39,-22.2763,166.4572,81.0,99,100,13.29
558,Barkly West,ZA,2022-01-29 06:48:39,-28.5354,24.5215,70.88,49,0,13.82
559,Inta,RU,2022-01-29 06:48:39,66.0317,60.1659,-1.61,91,100,6.4
560,Myitkyina,MM,2022-01-29 06:49:39,25.3833,97.4,77.02,34,0,1.5
561,Morondava,MG,2022-01-29 06:49:40,-20.2833,44.2833,84.76,65,1,6.22
562,Samarinda,ID,2022-01-29 06:49:40,-0.5,117.15,83.5,77,100,3.56
563,Charters Towers,AU,2022-01-29 06:49:41,-20.1,146.2667,82.8,64,82,14.07
564,Verkhnyaya Sinyachikha,RU,2022-01-29 06:49:41,57.976,61.6673,14.02,88,100,4.59
565,Ostersund,SE,2022-01-29 06:49:41,63.1792,14.6357,33.62,80,100,14.97
566,Rio Gallegos,AR,2022-01-29 06:49:42,-51.6226,-69.2181,53.65,94,100,3.44
567,Ratnagiri,IN,2022-01-29 06:49:43,16.9833,73.3,87.76,30,0,3.04
568,Taft,IR,2022-01-29 06:49:43,31.7471,54.2088,39.15,28,20,4.61
569,Melfi,IT,2022-01-29 06:49:43,40.9965,15.6514,38.41,78,2,8.34
570,Hof,DE,2022-01-29 06:49:44,50.3167,11.9167,35.46,94,100,17.27
571,Okakarara,NA,2022-01-29 06:49:44,-20.5833,17.4333,78.22,50,100,8.81
572,Duminichi,RU,2022-01-29 06:49:44,53.9345,35.1099,29.05,98,100,3.51
573,Payo,ID,2022-01-29 06:49:45,-3.7508,103.6372,88.45,57,93,4.41
574,Jinchang,CN,2022-01-29 06:49:45,38.4953,102.1739,34.25,17,6,4.61
575,Yerbogachen,RU,2022-01-29 06:49:45,61.2767,108.0108,-4.38,96,83,6.11
576,Camargo,MX,2022-01-29 06:49:46,27.6667,-105.1667,45.28,59,58,5.32
577,Leh,IN,2022-01-29 06:49:46,34.1667,77.5833,10.9,77,25,1.39
578,Warrington,GB,2022-01-29 06:49:47,53.3925,-2.5802,54.45,80,75,5.99
579,Inuvik,CA,2022-01-29 06:49:47,68.3499,-133.7218,-11.99,76,0,4.61
580,Emerald,AU,2022-01-29 06:49:47,-23.5333,148.1667,96.94,26,75,10.36
581,Kaeo,NZ,2022-01-29 06:49:48,-35.1,173.7833,69.33,73,100,11.16
582,Sibut,CF,2022-01-29 06:49:48,5.718,19.0739,78.49,20,47,7.45
583,Sychevka,RU,2022-01-29 06:49:48,55.8252,34.2736,26.37,97,100,4.7
